time,industry,city,total
2016-06-01,醫療保健及社會工作服務業,屏東縣,8594
2016-06-01,醫療保健及社會工作服務業,苗栗縣,3869
2016-06-01,醫療保健及社會工作服務業,桃園市,657333
2016-06-01,醫療保健及社會工作服務業,高雄市,2886786
2016-06-01,醫療保健及社會工作服務業,基隆市,3358
2016-06-01,醫療保健及社會工作服務業,連江縣,0
2016-06-01,醫療保健及社會工作服務業,雲林縣,6368
2016-06-01,醫療保健及社會工作服務業,新北市,134376
2016-06-01,醫療保健及社會工作服務業,新竹市,3869
2016-06-01,醫療保健及社會工作服務業,新竹縣,20374
2016-06-01,醫療保健及社會工作服務業,嘉義市,3077
2016-06-01,醫療保健及社會工作服務業,嘉義縣,0
2016-06-01,醫療保健及社會工作服務業,彰化縣,6308
2016-06-01,醫療保健及社會工作服務業,臺中市,148721
2016-06-01,醫療保健及社會工作服務業,臺北市,590947
2016-06-01,醫療保健及社會工作服務業,臺東縣,2574
2016-06-01,醫療保健及社會工作服務業,臺南市,70571
2016-06-01,醫療保健及社會工作服務業,澎湖縣,0
2016-06-01,藝術、娛樂及休閒服務業,宜蘭縣,252276
2016-06-01,藝術、娛樂及休閒服務業,花蓮縣,190289
2016-06-01,藝術、娛樂及休閒服務業,金門縣,18779
2016-06-01,藝術、娛樂及休閒服務業,南投縣,344687
2016-06-01,藝術、娛樂及休閒服務業,屏東縣,423571
2016-06-01,藝術、娛樂及休閒服務業,苗栗縣,206259
2016-06-01,藝術、娛樂及休閒服務業,桃園市,955383
2016-06-01,藝術、娛樂及休閒服務業,高雄市,1210922
2016-06-01,藝術、娛樂及休閒服務業,基隆市,147805
2016-06-01,藝術、娛樂及休閒服務業,連江縣,5414
2016-06-01,藝術、娛樂及休閒服務業,雲林縣,225656
2016-06-01,藝術、娛樂及休閒服務業,新北市,1736500
2016-06-01,藝術、娛樂及休閒服務業,新竹市,252580
2016-06-01,藝術、娛樂及休閒服務業,新竹縣,425534
2016-06-01,藝術、娛樂及休閒服務業,嘉義市,138815
2016-06-01,藝術、娛樂及休閒服務業,嘉義縣,165204
2016-06-01,藝術、娛樂及休閒服務業,彰化縣,306507
2016-06-01,藝術、娛樂及休閒服務業,臺中市,1275850
2016-06-01,藝術、娛樂及休閒服務業,臺北市,4729683
2016-06-01,藝術、娛樂及休閒服務業,臺東縣,60661
2016-06-01,藝術、娛樂及休閒服務業,臺南市,725475
2016-06-01,藝術、娛樂及休閒服務業,澎湖縣,35376
2016-08-01,不動產業,宜蘭縣,1251133
2016-08-01,不動產業,花蓮縣,747502
2016-08-01,不動產業,金門縣,356545
2016-08-01,不動產業,南投縣,619911
2016-08-01,不動產業,屏東縣,505876
2016-08-01,不動產業,苗栗縣,1369247
2016-08-01,不動產業,桃園市,11039717
2016-08-01,不動產業,高雄市,12299967
2016-08-01,不動產業,基隆市,775483
2016-08-01,不動產業,連江縣,400
2016-08-01,不動產業,雲林縣,824270
2016-08-01,不動產業,新北市,29421145
2016-08-01,不動產業,新竹市,3677303
2016-08-01,不動產業,新竹縣,3708491
2016-08-01,不動產業,嘉義市,1402182
2016-08-01,不動產業,嘉義縣,308675
2016-08-01,不動產業,彰化縣,1787583
2016-08-01,不動產業,臺中市,19988614
2016-08-01,不動產業,臺北市,75482769
2016-08-01,不動產業,臺東縣,373546
2016-08-01,不動產業,臺南市,5262407
2016-08-01,不動產業,澎湖縣,61008
2016-08-01,住宿及餐飲業,宜蘭縣,2241311
2016-08-01,住宿及餐飲業,花蓮縣,2180845
2016-08-01,住宿及餐飲業,金門縣,274028
2016-08-01,住宿及餐飲業,南投縣,2186776
2016-08-01,住宿及餐飲業,屏東縣,3075056
2016-08-01,住宿及餐飲業,苗栗縣,1233031
2016-08-01,住宿及餐飲業,桃園市,8735544
2016-08-01,住宿及餐飲業,高雄市,10740828
2016-08-01,住宿及餐飲業,基隆市,986746
2016-08-01,住宿及餐飲業,連江縣,49165
2016-08-01,住宿及餐飲業,雲林縣,1022554
2016-08-01,住宿及餐飲業,新北市,10441577
2016-08-01,住宿及餐飲業,新竹市,2366726
2016-08-01,住宿及餐飲業,新竹縣,2085599
2016-08-01,住宿及餐飲業,嘉義市,1432415
2016-08-01,住宿及餐飲業,嘉義縣,809976
2016-08-01,住宿及餐飲業,彰化縣,2355089
2016-08-01,住宿及餐飲業,臺中市,12069808
2016-08-01,住宿及餐飲業,臺北市,33148921
2016-08-01,住宿及餐飲業,臺東縣,1320935
2016-08-01,住宿及餐飲業,臺南市,6703739
2016-08-01,住宿及餐飲業,澎湖縣,506793
2016-08-01,批發及零售業,宜蘭縣,16003444
2016-08-01,批發及零售業,花蓮縣,11669364
2016-08-01,批發及零售業,金門縣,3699134
2016-08-01,批發及零售業,南投縣,14343667
2016-08-01,批發及零售業,屏東縣,28453303
2016-08-01,批發及零售業,苗栗縣,22042958
2016-08-01,批發及零售業,桃園市,189508577
2016-08-01,批發及零售業,高雄市,231963092
2016-08-01,批發及零售業,基隆市,9019184
2016-08-01,批發及零售業,連江縣,213823
2016-08-01,批發及零售業,雲林縣,23723516
2016-08-01,批發及零售業,新北市,318131894
2016-08-01,批發及零售業,新竹市,48444791
2016-08-01,批發及零售業,新竹縣,40444927
2016-08-01,批發及零售業,嘉義市,18840531
2016-08-01,批發及零售業,嘉義縣,13580930
2016-08-01,批發及零售業,彰化縣,59556346
2016-08-01,批發及零售業,臺中市,228947261
2016-08-01,批發及零售業,臺北市,857878988
2016-08-01,批發及零售業,臺東縣,6106234
2016-08-01,批發及零售業,臺南市,121691102
2016-08-01,批發及零售業,澎湖縣,2650092
2016-08-01,金融及保險業,宜蘭縣,1246073
2016-08-01,金融及保險業,花蓮縣,918699
2016-08-01,金融及保險業,金門縣,79119
2016-08-01,金融及保險業,南投縣,985317
2016-08-01,金融及保險業,屏東縣,1400490
2016-08-01,金融及保險業,苗栗縣,1127294
2016-08-01,金融及保險業,桃園市,9592987
2016-08-01,金融及保險業,高雄市,12077927
2016-08-01,金融及保險業,基隆市,831808
2016-08-01,金融及保險業,連江縣,1462
2016-08-01,金融及保險業,雲林縣,1413969
2016-08-01,金融及保險業,新北市,15298765
2016-08-01,金融及保險業,新竹市,3121819
2016-08-01,金融及保險業,新竹縣,1663257
2016-08-01,金融及保險業,嘉義市,1177402
2016-08-01,金融及保險業,嘉義縣,879003
2016-08-01,金融及保險業,彰化縣,2785144
2016-08-01,金融及保險業,臺中市,14921491
2016-08-01,金融及保險業,臺北市,258237083
2016-08-01,金融及保險業,臺東縣,406437
2016-08-01,金融及保險業,臺南市,5899935
2016-08-01,金融及保險業,澎湖縣,138576
2016-08-01,農、林、漁、牧業,宜蘭縣,116790
2016-08-01,農、林、漁、牧業,花蓮縣,52343
2016-08-01,農、林、漁、牧業,金門縣,12588
2016-08-01,農、林、漁、牧業,南投縣,297213
2016-08-01,農、林、漁、牧業,屏東縣,645480
2016-08-01,農、林、漁、牧業,苗栗縣,122458
2016-08-01,農、林、漁、牧業,桃園市,371186
2016-08-01,農、林、漁、牧業,高雄市,1138856
2016-08-01,農、林、漁、牧業,基隆市,16952
2016-08-01,農、林、漁、牧業,連江縣,859
2016-08-01,農、林、漁、牧業,雲林縣,213186
2016-08-01,農、林、漁、牧業,新北市,425729
2016-08-01,農、林、漁、牧業,新竹市,28179
2016-08-01,農、林、漁、牧業,新竹縣,144226
2016-08-01,農、林、漁、牧業,嘉義市,26474
2016-08-01,農、林、漁、牧業,嘉義縣,401853
2016-08-01,農、林、漁、牧業,彰化縣,414838
2016-08-01,農、林、漁、牧業,臺中市,404577
2016-08-01,農、林、漁、牧業,臺北市,1825179
2016-08-01,農、林、漁、牧業,臺東縣,89208
2016-08-01,農、林、漁、牧業,臺南市,887541
2016-08-01,農、林、漁、牧業,澎湖縣,15724
2016-08-01,運輸及倉儲業,宜蘭縣,1463792
2016-08-01,運輸及倉儲業,花蓮縣,876961
2016-08-01,運輸及倉儲業,金門縣,603633
2016-08-01,運輸及倉儲業,南投縣,796422
2016-08-01,運輸及倉儲業,屏東縣,750051
2016-08-01,運輸及倉儲業,苗栗縣,949382
2016-08-01,運輸及倉儲業,桃園市,31693651
2016-08-01,運輸及倉儲業,高雄市,20818645
2016-08-01,運輸及倉儲業,基隆市,5462859
2016-08-01,運輸及倉儲業,連江縣,165673
2016-08-01,運輸及倉儲業,雲林縣,1931437
2016-08-01,運輸及倉儲業,新北市,19331723
2016-08-01,運輸及倉儲業,新竹市,1343488
2016-08-01,運輸及倉儲業,新竹縣,2019185
2016-08-01,運輸及倉儲業,嘉義市,787607
2016-08-01,運輸及倉儲業,嘉義縣,1778899
2016-08-01,運輸及倉儲業,彰化縣,2371620
2016-08-01,運輸及倉儲業,臺中市,9699239
2016-08-01,運輸及倉儲業,臺北市,84034332
2016-08-01,運輸及倉儲業,臺東縣,654423
2016-08-01,運輸及倉儲業,臺南市,4901637
2016-08-01,運輸及倉儲業,澎湖縣,516848
2016-08-01,製造業,宜蘭縣,16448189
2016-08-01,製造業,花蓮縣,3167557
2016-08-01,製造業,金門縣,2997917
2016-08-01,製造業,南投縣,19079703
2016-08-01,製造業,屏東縣,18230929
2016-08-01,製造業,苗栗縣,83338567
2016-08-01,製造業,桃園市,250529450
2016-08-01,製造業,高雄市,318740137
2016-08-01,製造業,基隆市,3702799
2016-08-01,製造業,連江縣,74260
2016-08-01,製造業,雲林縣,142627051
2016-08-01,製造業,新北市,245749812
2016-08-01,製造業,新竹市,253399478
2016-08-01,製造業,新竹縣,96427655
2016-08-01,製造業,嘉義市,4301248
2016-08-01,製造業,嘉義縣,22356739
2016-08-01,製造業,彰化縣,126081991
2016-08-01,製造業,臺中市,259522909
2016-08-01,製造業,臺北市,243062716
2016-08-01,製造業,臺東縣,700626
2016-08-01,製造業,臺南市,179449359
2016-08-01,製造業,澎湖縣,119898
2016-08-01,醫療保健及社會工作服務業,宜蘭縣,5361
2016-08-01,醫療保健及社會工作服務業,花蓮縣,17008
2016-08-01,醫療保健及社會工作服務業,金門縣,0
2016-08-01,醫療保健及社會工作服務業,南投縣,4250
2016-08-01,醫療保健及社會工作服務業,屏東縣,7455
2016-08-01,醫療保健及社會工作服務業,苗栗縣,962
2016-08-01,醫療保健及社會工作服務業,桃園市,548346
2016-08-01,醫療保健及社會工作服務業,高雄市,3034986
2016-08-01,醫療保健及社會工作服務業,基隆市,3291
2016-08-01,醫療保健及社會工作服務業,連江縣,0
2016-08-01,醫療保健及社會工作服務業,雲林縣,3496
2016-08-01,醫療保健及社會工作服務業,新北市,140302
2016-08-01,醫療保健及社會工作服務業,新竹市,9407
2016-08-01,醫療保健及社會工作服務業,新竹縣,12652
2016-08-01,醫療保健及社會工作服務業,嘉義市,3331
2016-08-01,醫療保健及社會工作服務業,嘉義縣,0
2016-08-01,醫療保健及社會工作服務業,彰化縣,32223
2016-08-01,醫療保健及社會工作服務業,臺中市,149109
2016-08-01,醫療保健及社會工作服務業,臺北市,628666
2016-08-01,醫療保健及社會工作服務業,臺東縣,3719
2016-08-01,醫療保健及社會工作服務業,臺南市,44699
2016-08-01,醫療保健及社會工作服務業,澎湖縣,0
2016-08-01,藝術、娛樂及休閒服務業,宜蘭縣,327958
2016-08-01,藝術、娛樂及休閒服務業,花蓮縣,267027
2016-08-01,藝術、娛樂及休閒服務業,金門縣,18825
2016-08-01,藝術、娛樂及休閒服務業,南投縣,424903
2016-08-01,藝術、娛樂及休閒服務業,屏東縣,505109
2016-08-01,藝術、娛樂及休閒服務業,苗栗縣,238030
2016-08-01,藝術、娛樂及休閒服務業,桃園市,1122397
2016-08-01,藝術、娛樂及休閒服務業,高雄市,1227668
2016-08-01,藝術、娛樂及休閒服務業,基隆市,153814
2016-08-01,藝術、娛樂及休閒服務業,連江縣,6684
2016-08-01,藝術、娛樂及休閒服務業,雲林縣,284433
2016-08-01,藝術、娛樂及休閒服務業,新北市,1807508
2016-08-01,藝術、娛樂及休閒服務業,新竹市,274424
2016-08-01,藝術、娛樂及休閒服務業,新竹縣,576403
2016-08-01,藝術、娛樂及休閒服務業,嘉義市,146720
2016-08-01,藝術、娛樂及休閒服務業,嘉義縣,114011
2016-08-01,藝術、娛樂及休閒服務業,彰化縣,283097
2016-08-01,藝術、娛樂及休閒服務業,臺中市,1406153
2016-08-01,藝術、娛樂及休閒服務業,臺北市,6137922
2016-08-01,藝術、娛樂及休閒服務業,臺東縣,61221
2016-08-01,藝術、娛樂及休閒服務業,臺南市,762347
2016-08-01,藝術、娛樂及休閒服務業,澎湖縣,31093
2016-10-01,不動產業,宜蘭縣,1502798
2016-10-01,不動產業,花蓮縣,565830
2016-10-01,不動產業,金門縣,265649
2016-10-01,不動產業,南投縣,335963
2016-10-01,不動產業,屏東縣,522163
2016-10-01,不動產業,苗栗縣,2045277
2016-10-01,不動產業,桃園市,11530726
2016-10-01,不動產業,高雄市,14335735
2016-10-01,不動產業,基隆市,523928
2016-10-01,不動產業,連江縣,200
2016-10-01,不動產業,雲林縣,1050674
2016-10-01,不動產業,新北市,32148832
2016-10-01,不動產業,新竹市,3045752
2016-10-01,不動產業,新竹縣,4054340
2016-10-01,不動產業,嘉義市,996878
2016-10-01,不動產業,嘉義縣,257302
2016-10-01,不動產業,彰化縣,1774802
2016-10-01,不動產業,臺中市,21961570
2016-10-01,不動產業,臺北市,68281786
2016-10-01,不動產業,臺東縣,324657
2016-10-01,不動產業,臺南市,4828240
2016-10-01,不動產業,澎湖縣,36512
2016-10-01,住宿及餐飲業,宜蘭縣,1932066
2016-10-01,住宿及餐飲業,花蓮縣,1719754
2016-10-01,住宿及餐飲業,金門縣,278642
2016-10-01,住宿及餐飲業,南投縣,1912786
2016-10-01,住宿及餐飲業,屏東縣,2522784
2016-10-01,住宿及餐飲業,苗栗縣,1171128
2016-10-01,住宿及餐飲業,桃園市,8784629
2016-10-01,住宿及餐飲業,高雄市,10317932
2016-10-01,住宿及餐飲業,基隆市,950512
2016-10-01,住宿及餐飲業,連江縣,53145
2016-10-01,住宿及餐飲業,雲林縣,1021493
2016-10-01,住宿及餐飲業,新北市,10359147
2016-10-01,住宿及餐飲業,新竹市,2327874
2016-10-01,住宿及餐飲業,新竹縣,2063116
2016-10-01,住宿及餐飲業,嘉義市,1337388
2016-10-01,住宿及餐飲業,嘉義縣,759745
2016-10-01,住宿及餐飲業,彰化縣,2367115
2016-10-01,住宿及餐飲業,臺中市,11866637
2016-10-01,住宿及餐飲業,臺北市,34020749
2016-10-01,住宿及餐飲業,臺東縣,1002569
2016-10-01,住宿及餐飲業,臺南市,6458682
2016-10-01,住宿及餐飲業,澎湖縣,409443
2016-10-01,批發及零售業,宜蘭縣,14377031
2016-10-01,批發及零售業,花蓮縣,10750815
2016-10-01,批發及零售業,金門縣,3644961
2016-10-01,批發及零售業,南投縣,13926154
2016-10-01,批發及零售業,屏東縣,28166293
2016-10-01,批發及零售業,苗栗縣,21202619
2016-10-01,批發及零售業,桃園市,187820648
2016-10-01,批發及零售業,高雄市,229599906
2016-10-01,批發及零售業,基隆市,8752221
2016-10-01,批發及零售業,連江縣,208966
2016-10-01,批發及零售業,雲林縣,23140273
2016-10-01,批發及零售業,新北市,311997085
2016-10-01,批發及零售業,新竹市,47700474
2016-10-01,批發及零售業,新竹縣,39734593
2016-10-01,批發及零售業,嘉義市,17934949
2016-10-01,批發及零售業,嘉義縣,13201977
2016-10-01,批發及零售業,彰化縣,58905453
2016-10-01,批發及零售業,臺中市,225344836
2016-10-01,批發及零售業,臺北市,882299680
2016-10-01,批發及零售業,臺東縣,5483567
2016-10-01,批發及零售業,臺南市,117646356
2016-10-01,批發及零售業,澎湖縣,2246105
2016-10-01,金融及保險業,宜蘭縣,1188013
2016-10-01,金融及保險業,花蓮縣,849368
2016-10-01,金融及保險業,金門縣,75538
2016-10-01,金融及保險業,南投縣,966332
2016-10-01,金融及保險業,屏東縣,1455076
2016-10-01,金融及保險業,苗栗縣,1099485
2016-10-01,金融及保險業,桃園市,9222852
2016-10-01,金融及保險業,高雄市,12223481
2016-10-01,金融及保險業,基隆市,852841
2016-10-01,金融及保險業,連江縣,1266
2016-10-01,金融及保險業,雲林縣,1342176
2016-10-01,金融及保險業,新北市,14566828
2016-10-01,金融及保險業,新竹市,2968784
2016-10-01,金融及保險業,新竹縣,1651324
2016-10-01,金融及保險業,嘉義市,1158481
2016-10-01,金融及保險業,嘉義縣,807730
2016-10-01,金融及保險業,彰化縣,2679857
2016-10-01,金融及保險業,臺中市,14998943
2016-10-01,金融及保險業,臺北市,246200553
2016-10-01,金融及保險業,臺東縣,345210
2016-10-01,金融及保險業,臺南市,6070241
2016-10-01,金融及保險業,澎湖縣,121865
2016-10-01,農、林、漁、牧業,宜蘭縣,125353
2016-10-01,農、林、漁、牧業,花蓮縣,58756
2016-10-01,農、林、漁、牧業,金門縣,13256
2016-10-01,農、林、漁、牧業,南投縣,283115
2016-10-01,農、林、漁、牧業,屏東縣,539638
2016-10-01,農、林、漁、牧業,苗栗縣,78545
2016-10-01,農、林、漁、牧業,桃園市,396504
2016-10-01,農、林、漁、牧業,高雄市,1493341
2016-10-01,農、林、漁、牧業,基隆市,26037
2016-10-01,農、林、漁、牧業,連江縣,767
2016-10-01,農、林、漁、牧業,雲林縣,208337
2016-10-01,農、林、漁、牧業,新北市,428473
2016-10-01,農、林、漁、牧業,新竹市,28988
2016-10-01,農、林、漁、牧業,新竹縣,104769
2016-10-01,農、林、漁、牧業,嘉義市,22956
2016-10-01,農、林、漁、牧業,嘉義縣,396523
2016-10-01,農、林、漁、牧業,彰化縣,391034
2016-10-01,農、林、漁、牧業,臺中市,430650
2016-10-01,農、林、漁、牧業,臺北市,1514967
2016-10-01,農、林、漁、牧業,臺東縣,65450
2016-10-01,農、林、漁、牧業,臺南市,904556
2016-10-01,農、林、漁、牧業,澎湖縣,9218
2016-10-01,運輸及倉儲業,宜蘭縣,1362103
